,ELLIP,PHIE,GAMMA,PHIG,ellipticity_true,e2_mass,e1_light,e2_light,gamma1,gamma2
967,0.4290538,32.72604,0.05570526,43.93506,0.42094734,-0.24843205599588966,0.17488432116741914,0.3828996438531729,0.055456849164607074,-0.005254890332025941
969,0.1978186,157.2311,0.08088173,-119.415,0.22853877,0.07834153025747066,0.16007736602614733,-0.16311102439517625,0.08068949973421964,-0.005573049473517061
973,0.4717154,-57.42633,0.05864827,121.7815,0.48080304,0.2800725614152451,-0.2020748993229867,-0.43627663051881027,0.005246066088955709,-0.05841316944476827
975,0.2394676,111.5673,0.05086744,52.2113,0.24576929,0.09299885086727888,-0.17935002275109613,-0.16803604746091064,-0.037217668364644775,-0.03467479796124153
976,0.3260739,88.75932,0.05482546,37.53683,0.2915686,-0.008433563794552642,-0.29129521343721054,0.012623277487638435,0.05196302026913042,-0.017483580546373834
977,0.1366261,-108.9811,0.06416966,-95.14625,0.11038576,-0.045103336002963706,-0.08702998271682294,0.06790285795964036,-0.014388238371980805,-0.06253578064649597
979,0.1535791,-46.82259,0.05207418,-125.2724,0.106958576,0.0830083730860785,-0.006800157120002308,-0.10674218867482088,0.03692444433049761,0.03671928149564453
982,0.2817929,142.0266,0.05357888,43.33544,0.25717834,0.15909550722522278,0.06244874545281827,-0.24948116713797205,0.014656510205836002,-0.0515352606536595
983,0.3751907,-68.2007,0.0576897,-155.1887,0.39881024,0.15923850283535954,-0.28881387396046476,-0.2750202787737777,-0.046263266669996174,-0.034464643377102006
985,0.3143771,-7.765918,0.03275524,172.0675,0.3416266,0.04994114701395834,0.3291510167304586,-0.09147864238643592,0.0042658279291188095,-0.03247627533349152
986,0.1539282,-136.1451,0.05473502,-133.9409,0.15159361,-0.08331487921501084,0.006057815190706503,0.15147252380530046,-0.03627099110696589,0.04099192138115511
994,0.4599274,-95.50313,0.05699431,64.26287,0.47252432,-0.0570152419702838,-0.4638328637108378,0.09021256859920138,-0.054781635499840435,0.015726531223976943
997,0.4921693,-54.64634,0.03866117,63.60157,0.5261895,0.30807877315167875,-0.17384975463343763,-0.49664036558071223,0.0012123110373202211,0.0386421579071057
998,0.3980237,-161.7084,0.08147666,113.6729,0.41034418,-0.14807829955550086,0.3295032016830875,0.24456080254298115,0.03319821293908579,0.07440648347023744
999,0.3283699,-71.0019,0.04905437,-69.28885,0.31309476,0.1209283890582793,-0.2467348215879385,-0.19274401820919324,0.04612018501308862,-0.016711066706089572
1000,0.1820494,158.8342,0.0286919,169.3817,0.19542167,0.06743624827808771,0.14446738466511694,-0.1316009265682048,0.024775761191524793,-0.014470203280898784
1003,0.2267184,12.36149,0.05878279,146.2819,0.24044831,-0.05347191260369249,0.21840893998764524,0.1005630385148007,-0.05424084613498147,-0.022657162460144167
1004,0.4750866,84.91436,0.05021232,129.7124,0.45749697,-0.055017025283229735,-0.45030706179384206,0.08079002201867387,-0.012101655924303914,0.048732196786848835
1005,0.6918303,166.0948,0.0613093,148.5657,0.531918,0.24673518050296173,0.4704795054702346,-0.2481648517749512,-0.015221278080624819,0.059389754672689886
1006,0.04795098,-152.1454,0.04774107,177.0704,0.04693088,-0.020294859786424882,0.026440547805550076,0.03877376599347572,-0.031178086903168017,0.03615434499203938
1007,0.3488263,99.34767,0.02694618,74.48499,0.30658394,0.06771629762366707,-0.29040745254527817,-0.09827117467541319,-0.0068145460508506695,-0.026070262344541826
1008,0.4581997,82.93882,0.04197461,-110.9798,0.49864095,-0.07251117053473065,-0.4835704593977855,0.12166514626102708,-0.01928307404068872,-0.03728311870261683
1010,0.3865523,-66.54387,0.04141219,7.940304,0.4133893,0.17496843366255424,-0.28239347334388887,-0.301901705141366,-0.04079655135447857,-0.007114132285633478
1013,0.1044228,-92.85233,0.1932143,-172.916,0.10018501,-0.0054757449537890645,-0.09968884261211053,0.009958458081347227,0.18687795836200408,-0.04907539508693811
1016,0.3233167,160.1005,0.08167829,116.9978,0.28158242,0.12343047745832267,0.2163382796315847,-0.1802398624586211,0.004331220763871567,0.08156337158319725
1017,0.2761441,-12.27971,0.03516526,-112.9624,0.28826812,0.06658075492801005,0.2621887089393513,-0.11981481508165241,0.033892463299777034,0.00937531025304584
1018,0.4981097,120.9255,0.0332394,-77.46447,0.45508155,0.2924282432781327,-0.2146920542942013,-0.4012562011649643,-0.018213104987187406,0.02780540449419302
1020,0.2094524,93.41467,0.03793548,163.0069,0.21184881,0.013909987024766706,-0.2103456888117865,-0.025191456819945505,0.028723374054107745,-0.02478040406809804
1021,0.3333308,156.9312,0.04922846,-141.2237,0.340742,0.14419988431560432,0.2361099525985365,-0.24567702547840503,0.04708843816587505,0.01435688911533977
1025,0.09246405,-20.16111,0.03089423,57.74423,0.087404095,0.03136619590105619,0.06663840630373064,-0.05655792277009411,-0.02259510240257038,0.021069285576645887
1028,0.2015923,169.1711,0.05330444,-9.137117,0.15848923,0.041369997882806736,0.14730062712814346,-0.05849240355506475,0.04472334129311306,0.029003207879359286
1029,0.09620241,34.88455,0.0513067,-56.8357,0.10003114,-0.04741436953788797,0.034591196782441276,0.09385988533371446,0.0430822723384372,-0.02786207592852206
1030,0.4505319,-103.1864,0.04576646,165.7365,0.4734039,-0.12916092558671532,-0.42413331957469635,0.210290702984603,0.001600357735893484,-0.04573847085385306
1032,0.4211944,159.5425,0.03662426,85.86938,0.38119748,0.17472480558567602,0.28806408647893467,-0.24966097179857172,-0.018260139547629832,0.03174749949600259
1035,0.2963871,134.4488,0.05569572,39.50051,0.2740529,0.17394341217614676,-0.005272592143097317,-0.2740021747550603,-0.049876491147751105,-0.024786061750643348
1038,0.4430876,131.5405,0.05498306,50.57438,0.47727397,0.2825212206650181,-0.057495306604535265,-0.47379819771503084,0.04481985979640334,0.03184834461623315
1040,0.4997744,128.2804,0.02380107,30.10743,0.48216128,0.3240106857826127,-0.11206073875324586,-0.46895830386220394,-0.02060041080729155,-0.011921157985519928
1047,0.2235544,49.62992,0.07038163,-54.83048,0.2274098,-0.12420375036172036,-0.036592981743081364,0.22444636513695318,-0.06734573573693461,-0.020448122640180647
1050,0.2669393,22.97889,0.02229614,-65.48707,0.26147762,-0.11071935920187416,0.1817761684071634,0.18795736314407843,0.012553345800944195,0.018426376966227426
1052,0.1779288,-178.3787,0.09072176,101.2299,0.16321097,-0.005523569141801031,0.1629496666829865,0.009231839266608678,0.015610093701134564,0.08936868977521938
1054,0.4846408,171.1631,0.05073644,-64.93555,0.4542938,0.09709624401551284,0.4328513183323504,-0.13792241636654412,-0.02454645065602612,0.04440335690085689
1056,0.3392159,-56.66698,0.08251661,-0.9784377,0.3316499,0.18754516830955434,-0.13136314551576625,-0.30452484327261964,-0.031072372248823203,-0.07644277996464192
1059,0.768465,-114.3721,0.0403387,-20.03176,0.53940403,-0.4690985505991831,-0.35569484100300364,0.4055094174789149,-0.028757088243845732,-0.02828852405880642
1060,0.3298021,-61.15869,0.03737603,121.2679,0.3693018,0.16687582792843356,-0.19743196444752126,-0.3120968421782456,-0.03013100138832188,-0.022115387717556407
1061,0.5726982,34.0842,0.06135296,-83.88057,0.5542271,-0.3724683748367851,0.20610589707718024,0.5144784131180051,-0.01895372159613761,0.058351882046920364
1064,0.2999915,17.50822,0.04156151,-177.7601,0.29967928,-0.10125746943948963,0.24543356426930654,0.1719594033235245,-0.03606312182773123,0.020659389088700464
1066,0.2355896,85.59659,0.03659566,81.33958,0.22375342,-0.02044285399067226,-0.22111540394515167,0.034257424010990765,0.02837142236569655,-0.023115032420112543
1067,0.1218475,168.779,0.06404397,-1.536359,0.10160538,0.02476638058857667,0.09391044347335095,-0.03878765076133066,-0.06389212677569248,-0.004407519647119092
1069,0.2672198,-73.56009,0.03952212,-149.0169,0.22526312,0.08371975657550648,-0.18917847367342078,-0.1222905488201327,-0.03612735323970082,-0.016025364806714345
1071,0.4154704,23.96298,0.05905268,65.89065,0.4129571,-0.19462884875963665,0.2767185760138703,0.3065296007390901,0.058244900495666135,-0.00973399103309381
1073,0.2881505,102.2006,0.03885757,38.40226,0.29767877,0.06953984212105768,-0.27108861642011184,-0.12297809624539802,0.006363281238382506,0.038333006641615645
1074,0.3702252,-55.05828,0.07119816,45.25436,0.39331135,0.21330527966633228,-0.13527200657553506,-0.3693173462969902,-0.05886402079375542,0.04005252855161494
1076,0.5423194,-45.65698,0.02284077,67.50474,0.5350232,0.3719448541457315,-0.01226857320638792,-0.5348825166798027,-0.02276952503976232,0.0018026379715674332
1078,0.4002769,116.9898,0.0394215,-15.54427,0.30158052,0.2023769140874833,-0.1773514405257062,-0.2439206358365919,0.03732766591924397,0.012676751132341135
1080,0.2929659,27.53536,0.03381924,145.5438,0.2889544,-0.14070652848854312,0.16544515375869334,0.23690197630480483,-0.015924550753294357,0.029835376275209807
1081,0.0619465,-54.57075,0.03574814,-60.33285,0.064393915,0.030196060446142495,-0.021114909652248253,-0.06083368211282804,0.010072026489958062,-0.03429990956030617
1082,0.1542281,-152.7095,0.08547358,-168.0085,0.15669188,-0.06809399229613605,0.0908110058028494,0.12769379970464206,-0.08471402363483688,-0.011369568048641877
1085,0.1978872,159.2141,0.04418661,-6.39989,0.20757201,0.07286427922950255,0.15528976286353846,-0.1377360841799494,0.042988422655046064,-0.010220177147350355
1087,0.2339093,-24.00876,0.06653503,-78.28287,0.2275176,0.09845266581471865,0.15218728141184035,-0.1691250711344516,0.05794120468132648,0.03270668153722616
1088,0.3097844,6.668766,0.06244895,66.0974,0.2735257,-0.04228057545857337,0.2661481561509172,0.06309887113060728,0.06053974417932821,0.015323535192767896
1090,0.3392242,124.9723,0.06139561,-21.14035,0.3365842,0.19187065822016747,-0.11542434302062227,-0.31617423160007474,-0.008007716873850297,0.060871154069397714
1091,0.4923544,-22.89258,0.09494838,-141.7924,0.44611204,0.23406374518158846,0.31109657202802715,-0.3197418882557808,0.06327113731529625,-0.07079518378712867
1093,0.1974487,129.2173,0.04541466,105.3029,0.17124934,0.10731444928264479,-0.03433315250923208,-0.1677723788029883,-0.04509298343840964,-0.005395756438064496
1094,0.1231295,110.6207,0.062236,3.593838,0.112204984,0.043248068780190434,-0.08437127717497749,-0.07396922348046768,0.03846720227397251,0.04892437066752401
1096,0.3268153,120.7339,0.07072011,24.6942,0.35098675,0.17160280855103455,-0.1676497254898492,-0.3083589924402088,0.04521823273381564,-0.05437504378704062
1097,0.2972744,-119.1197,0.02072404,-139.2198,0.26196766,-0.14844376736036996,-0.13789224045564244,0.22273927562959997,-0.00823513242356263,-0.01901758207259765
1098,0.1259254,-82.76296,0.1241416,68.24372,0.1332233,0.01679444680188459,-0.12899490044226455,-0.03329809788531868,-0.021227712369460187,-0.12231320892740681
1100,0.303774,-175.6443,0.09890693,-56.65187,0.26978365,-0.027124244776867947,0.266671364100614,0.04086075594063584,0.09680754286533748,-0.02027018614617904
1101,0.2480981,-92.2013,0.09392953,-6.543914,0.2561249,-0.010871082590903606,-0.25536914452292736,0.019661241711505795,0.08144574243822401,-0.04679046531834637
1102,0.4320357,81.927,0.07078196,-126.8232,0.39013207,-0.07662358641706887,-0.3747437794623508,0.10849023825560455,-0.04815397979511799,-0.0518775490104628
1104,0.1454609,-82.91313,0.08274074,-31.40668,0.14086546,0.019205849183586414,-0.13657718833623325,-0.03449274484845609,0.08272659199712691,0.0015300432309242082
1106,0.01409036,151.9624,0.04605661,119.8674,0.022887249,0.005887362114450311,0.012773472553820452,-0.018991170730231433,0.025892812238321822,0.038089022028441624
1107,0.287936,151.0124,0.08118616,135.0656,0.28979698,0.1425866728912193,0.15367536396379933,-0.24569528307990404,0.08110114334310607,-0.003714448005634359
1108,0.2093171,12.9862,0.04880715,64.54064,0.21586631,-0.05119161010188517,0.1940649158010729,0.09453608965965637,-0.0469602040696445,-0.013299515963366643
1109,0.5046284,127.6479,0.02997044,-12.59908,0.49117246,0.326408091697198,-0.12467373985444521,-0.4750861438235783,0.029906331886246022,-0.0019592312021056734
1111,0.3381718,-98.67939,0.03637005,-20.70557,0.34025282,-0.06071324371576041,-0.3247560797914716,0.10151586160018401,-0.030611430276200093,0.019639777836010276
1113,0.1766053,126.766,0.02843932,172.1497,0.162114,0.09288204817448012,-0.04595604340131765,-0.15546379344045425,0.008268564230371611,-0.02721076565682449
1115,0.5338335,44.30921,0.03254322,-156.5048,0.52098006,-0.36399570632928846,0.012561237286162381,0.5208286073512517,0.013303436181223722,0.02969982750354802
1116,0.1341066,-0.7987726,0.03204049,145.3193,0.12880813,0.0020037224866531903,0.12875806362039383,-0.0035910175192415336,-0.001322241191594453,0.03201319536802521
1117,0.2235951,68.9547,0.05341164,100.7544,0.21797295,-0.08437090374224676,-0.1617546357347166,0.14610833224026504,0.04816683369033829,0.0230815818291748
1118,0.3862556,67.36649,0.01841143,39.61447,0.3615799,-0.17003550521085373,-0.25448128204296727,0.2568643633783747,-0.014210006880107425,-0.01170711147603027
1119,0.4909388,-19.1839,0.0621871,-94.1378,0.4256311,0.20193301124781057,0.33371283602262153,-0.26419230942809224,0.06068878571151674,0.013568592236175464
1120,0.5461098,-69.53328,0.03618889,157.268,0.6211781,0.24609920849815217,-0.46928217006790746,-0.4069846149131015,0.0336509946625949,0.013313388661423122
1124,0.4791603,-142.311,0.04608056,40.80543,0.44136417,-0.3048588259787012,0.11141837417228524,0.4270694047301837,0.045965932384554646,-0.003248241052038857
1126,0.1937805,9.033744,0.0411395,-10.5996,0.19628812,-0.03327309130648932,0.18660951971883172,0.06087621213118765,-0.028898845089317452,-0.029279945572928116
1127,0.8339374,-46.09331,0.1114654,164.2127,0.61382276,0.7146530311066663,-0.023420072945899678,-0.6133758072154676,-0.014335619071619067,0.11053970066448268
1129,0.2166759,-103.5323,0.06206801,96.82032,0.20243026,-0.05528238470870138,-0.1802629504773859,0.09210471675682597,0.026026112600828887,-0.05634784226790832
1130,0.219236,170.0347,0.02979249,76.54698,0.19378218,0.041967119978814305,0.1821758300606505,-0.06605679546621519,-0.019794699856292158,0.022265720693465264
1131,0.1024182,-105.7232,0.09532031,92.08167,0.10104713,-0.028157756388557362,-0.0862061952125339,0.052716357880788677,-0.03537128131979599,0.0885145974192503
1132,0.1741064,-106.6075,0.05562088,-93.24352,0.19924833,-0.052233272989528984,-0.16669532375692986,0.10914470232384739,-0.02357647528278734,0.050376900512184325
1135,0.230364,-164.2574,0.0256005,-54.31018,0.18882336,-0.06798806023772698,0.16102386005516375,0.09861834400670408,-0.005971189973554883,-0.024894386727728757
1138,0.2026242,-71.58004,0.02993446,41.9393,0.20830517,0.06759281591571185,-0.16670950542439658,-0.12489589524833068,-0.01754841075808649,0.02425129224097294
1139,0.3912873,-175.0835,0.04653733,52.04073,0.38730842,-0.04153810749236912,0.3816187436642214,0.06614337976727362,-0.04270068879931189,-0.018503358062611778
1141,0.506187,-137.9053,0.02771872,139.3174,0.42888862,-0.33711462486604704,0.04342083539766611,0.42668498850893877,-0.01573913139739242,0.02281681794847862
1142,0.1953321,-45.84504,0.07372874,-127.4013,0.20509326,0.1081900591868085,-0.006048853086960127,-0.20500404062788607,-0.06966416883531246,0.024141886472947394
1143,0.5913234,163.1279,0.02543222,164.5067,0.53940403,0.23317765510848593,0.44852839341455747,-0.29963142005002896,-0.01671156118659433,0.01917085122875648
1144,0.3022861,72.0172,0.05318132,-40.37245,0.29073957,-0.1045714773308869,-0.23531581333171653,0.17075118025893002,0.03151544254143384,0.04283724639096194
1145,0.4091993,-45.07892,0.07330405,-84.79613,0.37557992,0.257227537854848,-0.001034656655247756,-0.3755784948486963,0.07319821190862554,0.003937704887679053
1146,0.02840939,-142.7077,0.0104201,70.85613,0.025065098,-0.013890983984709176,0.006662684993713158,0.024163355860148086,-0.00982154390068319,-0.0034807699459965488
1148,0.3628422,20.27443,0.04000053,-169.011,0.2755326,-0.1440804043900634,0.20936395880676595,0.17912271328761967,0.011851140265655966,0.03820461849939936
1149,0.1181869,33.22349,0.03333781,22.11951,0.11338239,-0.05757257769280742,0.045307321995233574,0.10393658131635997,0.03224523924918412,0.0084648757438592
1150,0.430888,-0.5075169,0.02096631,-150.3408,0.47704148,0.004864582916800883,0.4769666233248965,-0.008450673028625242,0.01284654098324445,0.016569627026035337
1151,0.308173,-94.08546,0.01759091,-24.52639,0.31366634,-0.02588891723328733,-0.31048215412957203,0.04458031870743229,0.0061654319379386355,0.01647505883591152
1152,0.005102603,68.12594,0.1384275,-7.485144,0.0075247283,-0.00176871033704856,-0.005435763281804563,0.005203269504168099,-0.10244107045475984,-0.09310209364097528
1155,0.1826394,58.50123,0.03788938,34.62929,0.14997868,-0.08954157848113264,-0.06809463332319017,0.13362905884246395,0.03749970963603133,0.005420045571555573
1157,0.8086397,-121.0702,0.0591663,98.98454,0.662549,-0.6000826128267129,-0.30961348298208574,0.585756492543362,-0.059096028406779584,-0.0028827907026179136
1159,0.05058155,-63.08577,0.03663402,-113.9718,0.045912385,0.020945804247860945,-0.02709770821038587,-0.037062937095338463,-0.0064912569985525245,-0.036054334052082325
1162,0.3441979,87.74941,0.04069132,-63.76141,0.36613655,-0.016313859514839695,-0.36500728150687145,0.028734259915056244,-0.011570153823110604,-0.039011729823887065
1166,0.4652703,43.16696,0.03919975,0.256269,0.43019855,-0.3025406968885215,0.02750754715960861,0.4293182121356657,0.034162688131213474,0.01922319275541776
